Time,T,TB4,Q
2020-01-01 00:00:00,274.75,280.04999999999995,0.0
2020-01-01 00:15:00,274.775,280.04999999999995,0.0
2020-01-01 00:30:00,274.79999999999995,280.04999999999995,0.0
2020-01-01 00:45:00,274.825,280.04999999999995,0.0
2020-01-01 01:00:00,274.84999999999997,280.04999999999995,0.0
2020-01-01 01:15:00,274.79999999999995,280.04999999999995,0.0
2020-01-01 01:30:00,274.75,280.04999999999995,0.0
2020-01-01 01:45:00,274.7,280.04999999999995,0.0
2020-01-01 02:00:00,274.65,280.04999999999995,0.0
2020-01-01 02:15:00,274.67499999999995,280.04999999999995,0.0
2020-01-01 02:30:00,274.7,280.04999999999995,0.0
2020-01-01 02:45:00,274.72499999999997,280.04999999999995,0.0
2020-01-01 03:00:00,274.75,280.04999999999995,0.0
2020-01-01 03:15:00,274.7,280.04999999999995,0.0
2020-01-01 03:30:00,274.65,280.04999999999995,0.0
2020-01-01 03:45:00,274.59999999999997,280.04999999999995,0.0
2020-01-01 04:00:00,274.54999999999995,280.04999999999995,0.0
2020-01-01 04:15:00,274.4,280.04999999999995,0.0
2020-01-01 04:30:00,274.25,280.04999999999995,0.0
2020-01-01 04:45:00,274.09999999999997,280.04999999999995,0.0
2020-01-01 05:00:00,273.95,280.04999999999995,0.0
2020-01-01 05:15:00,273.79999999999995,280.04999999999995,0.0
2020-01-01 05:30:00,273.65,280.04999999999995,0.0
2020-01-01 05:45:00,273.5,280.04999999999995,0.0
2020-01-01 06:00:00,273.34999999999997,280.04999999999995,0.0
2020-01-01 06:15:00,273.29999999999995,280.04999999999995,0.0
2020-01-01 06:30:00,273.25,280.04999999999995,0.0
2020-01-01 06:45:00,273.2,280.04999999999995,0.0
2020-01-01 07:00:00,273.15,280.04999999999995,0.0
2020-01-01 07:15:00,273.15,280.04999999999995,0.0
2020-01-01 07:30:00,273.15,280.04999999999995,0.0
2020-01-01 07:45:00,273.15,280.04999999999995,0.0
2020-01-01 08:00:00,273.15,280.04999999999995,0.0
2020-01-01 08:15:00,273.17499999999995,280.04999999999995,2.083333333333333
2020-01-01 08:30:00,273.2,280.04999999999995,4.166666666666667
2020-01-01 08:45:00,273.22499999999997,280.04999999999995,6.25
2020-01-01 09:00:00,273.25,280.04999999999995,8.333333333333334
2020-01-01 09:15:00,273.29999999999995,280.04999999999995,12.5
